524,506,0
514,506,0
518,494,0
516,499,0
519,496,0
517,504,0
517,504,0
508,506,0
511,501,0
505,506,0
515,503,0
516,507,0
519,511,0
514,498,0
517,507,0
512,497,0
519,508,0
522,503,0
519,496,0
516,504,0
519,495,0
518,496,0
521,498,0
516,511,0
518,505,0
509,494,0
517,496,0
518,502,0
515,501,0
515,503,0
518,506,0
517,503,0
515,502,0
517,497,0
514,509,0
516,509,0
513,507,0
513,501,0
519,499,0
516,505,0
511,505,0
507,496,0
515,505,0
513,506,0
510,506,0
516,503,0
513,508,0
522,506,0
518,504,0
516,508,0
518,500,0
517,504,0
518,505,0
518,507,0
517,505,0
516,501,0
518,504,0
518,508,0
517,507,0
508,504,0
515,499,0
517,505,0
514,499,0
523,500,0
519,505,0
517,501,0
512,499,0
518,503,0
517,502,0
516,509,0
506,506,0
515,506,0
516,502,0
516,500,0
515,507,0
516,499,0
516,505,0
518,505,0
516,504,0
515,508,0
515,489,0
522,503,0
518,500,0
516,503,0
518,508,0
516,503,0
515,506,0
517,504,0
519,503,0
520,498,0
518,509,0
512,497,0
525,507,0
519,503,0
516,499,0
516,498,0
517,503,0
517,500,0
517,505,0
508,500,0
516,499,0
517,505,0
515,506,0
517,509,0
513,501,0
511,498,0
512,509,0
503,501,0
517,506,0
507,507,0
516,504,0
517,508,0
515,499,0
510,500,0
518,505,0
517,502,0
517,507,0
518,505,0
511,508,0
521,504,0
516,502,0
516,509,0
516,508,0
513,499,0
515,503,0
512,506,0
517,504,0
518,507,0
517,497,0
516,504,0
511,508,0
512,502,0
516,510,0
517,521,0
515,505,0
511,502,0
513,502,0
517,500,0
518,504,0
517,508,0
519,497,0
514,507,0
517,504,0
517,508,0
517,507,0
517,506,0
512,505,0
515,503,0
529,504,0
516,504,0
512,503,0
518,503,0
519,507,0
507,508,0
518,505,0
510,508,0
517,504,0
515,510,0
514,507,0
512,504,0
517,507,0
518,507,0
517,506,0
513,511,0
515,507,0
518,503,0
517,507,0
518,504,0
511,507,0
515,505,0
517,495,0
512,498,0
527,498,0
516,499,0
519,505,0
513,506,0
516,507,0
515,501,0
509,508,0
515,500,0
519,506,0
514,508,0
517,508,0
519,498,0
524,504,0
518,507,0
514,509,0
530,501,0
516,505,0
520,508,0
515,509,0
516,513,0
511,504,0
517,506,0
513,503,0
517,502,0
512,505,0
515,503,0
516,509,0
516,507,0
520,501,0
517,498,0
516,506,0
512,504,0
519,499,0
517,502,0
515,510,0
517,507,0
514,488,0
512,499,0
516,503,0
515,496,0
516,507,0
517,503,0
516,498,0
518,505,0
513,510,0
520,496,0
519,503,0
516,497,0
518,508,0
516,513,0
518,497,0
516,499,0
516,507,0
515,505,0
519,500,0
519,504,0
518,503,0
515,506,0
519,509,0
517,505,0
521,504,0
515,499,0
517,507,0
506,494,0
508,505,0
512,510,0
521,503,0
516,498,0
513,514,0
517,497,0
517,504,0
519,500,0
507,503,0
511,510,0
512,510,0
513,505,0
508,505,0
512,507,0
512,502,0
516,505,0
508,497,0
511,497,0
517,504,0
518,505,0
515,499,0
517,508,0
518,499,0
519,509,0
511,505,0
519,498,0
514,505,0
517,506,0
515,506,0
512,508,0
516,505,0
519,496,0
516,504,0
519,507,0
516,502,0
515,504,0
516,506,0
520,505,0
516,507,0
516,506,0
515,506,0
517,502,0
516,515,0
517,504,0
517,495,0
513,504,0
516,504,0
512,503,0
512,504,0
514,506,0
514,500,0
517,507,0
517,504,0
503,496,0
515,509,0
516,508,0
517,502,0
518,509,0
516,508,0
517,505,0
516,499,0
516,507,0
518,505,0
510,505,0
514,507,0
508,505,0
516,498,0
517,499,0
518,508,0
516,505,0
516,504,0
519,508,0
530,500,0
520,505,0
517,503,0
515,510,0
514,504,0
515,497,0
516,504,0
514,508,0
518,499,0
512,505,0
519,503,0
515,502,0
513,493,0
517,519,0
518,505,0
506,497,0
512,509,0
513,508,0
514,505,0
511,509,0
517,492,0
512,496,0
515,508,0
516,496,0
513,502,0
517,507,0
515,504,0
512,506,0
515,503,0
520,503,0
512,510,0
515,504,0
515,496,0
515,507,0
518,505,0
515,499,0
516,509,0
516,504,0
514,502,0
504,505,0
520,506,0
520,501,0
518,501,0
516,509,0
517,504,0
515,497,0
515,507,0
510,503,0
518,501,0
515,497,0
516,499,0
516,497,0
513,504,0
511,497,0
516,499,0
525,504,0
517,503,0
515,491,0
510,505,0
518,508,0
515,509,0
513,505,0
519,506,0
524,504,0
519,509,0
516,501,0
516,509,0
518,505,0
516,506,0
519,508,0
517,498,0
517,497,0
515,503,0
519,508,0
514,507,0
517,506,0
516,513,0
519,505,0
516,506,0
520,502,0
513,509,0
514,507,0
516,521,0
509,508,0
517,499,0
516,509,0
521,502,0
513,506,0
520,507,0
516,502,0
512,498,0
507,508,0
518,509,0
516,514,0
518,506,0
517,506,0
513,507,0
517,494,0
514,502,0
517,504,0
516,500,0
518,502,0
519,503,0
517,508,0
512,502,0
511,504,0
517,507,0
517,503,0
515,508,0
517,506,0
520,505,0
517,504,0
518,503,0
518,507,0
518,509,0
515,508,0
508,505,0
524,492,0
518,498,0
516,499,0
516,499,0
520,509,0
516,498,0
511,505,0
519,495,0
518,499,0
519,505,0
516,507,0
518,497,0
510,506,0
505,494,0
513,503,0
516,500,0
522,502,0
512,508,0
513,510,0
514,505,0
517,498,0
514,506,0
515,501,0
517,505,0
514,504,0
518,508,0
519,487,0
518,509,0
514,512,0
513,495,0
513,506,0
512,503,0
520,503,0
513,500,0
517,515,0
510,505,0
515,506,0
518,502,0
516,506,0
520,500,0
514,503,0
514,498,0
516,509,0
512,509,0
511,508,0
516,503,0
506,503,0
511,506,0
518,493,0
511,496,0
515,505,0
516,500,0
517,494,0
518,507,0
516,497,0
516,507,0
517,505,0
517,505,0
516,507,0
516,505,0
519,516,0
512,499,0
515,507,0
516,502,0
519,510,0
517,497,0
508,507,0
517,501,0
511,503,0
514,498,0
516,497,0
518,506,0
517,501,0
511,505,0
516,504,0
519,510,0
517,507,0
515,512,0
519,508,0
515,496,0
513,504,0
515,487,0
519,499,0
517,505,0
520,505,0
514,501,0
511,514,0
517,507,0
515,501,0
516,506,0
519,506,0
514,497,0
519,495,0
518,508,0
523,504,0
515,506,0
519,499,0
517,509,0
528,504,0
513,507,0
511,497,0
519,509,0
511,504,0
507,502,0
525,504,0
520,498,0
515,508,0
513,503,0
527,515,0
515,497,0
518,505,0
518,498,0
517,507,0
517,504,0
521,505,0
517,504,0
518,500,0
516,500,0
511,497,0
514,504,0
519,498,0
513,508,0
514,504,0
519,507,0
517,498,0
515,508,0
512,501,0
521,509,0
505,495,0
517,505,0
518,498,0
515,505,0
512,502,0
511,501,0
518,506,0
518,508,0
516,498,0
522,504,0
516,505,0
520,497,0
511,498,0
512,500,0
510,505,0
516,504,0
514,499,0
512,497,0
518,503,0
514,503,0
517,501,0
514,504,0
515,507,0
516,504,0
518,498,0
514,505,0
517,504,0
516,505,0
518,504,0
513,502,0
517,496,0
519,505,0
514,505,0
519,515,0
517,506,0
513,496,0
517,506,0
518,499,0
519,506,0
519,508,0
508,503,0
518,504,0
513,507,0
519,503,0
515,498,0
518,504,0
521,496,0
515,505,0
509,504,0
511,506,0
518,503,0
519,504,0
517,506,0
513,505,0
517,507,0
518,503,0
516,504,0
517,501,0
516,508,0
516,496,0
507,505,0
520,502,0
513,507,0
518,508,0
509,509,0
518,505,0
518,507,0
516,505,0
517,506,0
519,498,0
506,497,0
516,503,0
516,500,0
519,496,0
512,502,0
515,498,0
515,504,0
516,500,0
518,500,0
523,504,0
516,521,0
510,501,0
516,508,0
515,503,0
505,498,0
519,510,0
514,508,0
513,507,0
515,505,0
509,504,0
515,498,0
523,503,0
516,508,0
514,504,0
514,507,0
524,504,0
520,498,0
518,501,0
524,509,0
517,501,0
517,506,0
516,505,0
512,501,0
515,500,0
519,500,0
517,503,0
517,499,0
519,502,0
516,505,0
517,502,0
511,507,0
518,506,0
514,507,0
520,497,0
520,507,0
516,497,0
515,509,0
508,502,0
516,505,0
524,499,0
508,505,0
517,516,0
517,502,0
521,502,0
514,505,0
509,505,0
516,503,0
515,504,0
511,500,0
515,505,0
511,507,0
509,506,0
520,498,0
514,500,0
515,509,0
517,498,0
512,504,0
514,506,0
516,506,0
518,502,0
519,511,0
515,502,0
519,502,0
520,502,0
518,505,0
516,505,0
517,511,0
515,503,0
516,500,0
512,500,0
518,507,0
515,506,0
520,506,0
512,491,0
514,509,0
511,505,0
519,508,0
516,504,0
516,506,0
514,500,0
517,508,0
516,502,0
517,506,0
516,499,0
512,496,0
516,503,0
519,503,0
514,499,0
516,508,0
513,501,0
508,510,0
508,506,0
515,508,0
511,501,0
516,510,0
515,500,0
516,507,0
517,503,0
520,506,0
518,503,0
519,500,0
514,499,0
515,499,0
517,506,0
519,504,0
517,495,0
513,498,0
518,505,0
511,493,0
518,510,0
506,503,0
517,506,0
511,505,0
510,505,0
515,504,0
516,496,0
510,503,0
520,504,0
515,497,0
516,505,0
518,506,0
515,503,0
516,507,0
512,514,0
517,510,0
518,508,0
516,497,0
518,508,0
517,503,0
513,506,0
517,509,0
516,505,0
520,509,0
511,512,0
506,508,0
514,504,0
511,506,0
516,506,0
509,504,0
518,510,0
519,503,0
512,511,0
511,510,0
516,503,0
518,497,0
518,505,0
514,502,0
511,504,0
511,505,0
516,505,0
514,509,0
517,522,0
519,513,0
516,502,0
519,508,0
517,503,0
519,508,0
515,500,0
513,505,0
515,493,0
515,496,0
516,510,0
519,497,0
510,505,0
519,508,0
516,505,0
511,505,0
516,505,0
517,506,0
513,503,0
518,499,0
518,496,0
517,509,0
517,504,0
518,505,0
517,507,0
518,504,0
509,501,0
517,503,0
518,504,0
516,506,0
517,506,0
512,496,0
510,505,0
517,500,0
516,503,0
516,507,0
519,498,0
508,509,0
511,504,0
516,506,0
516,507,0
511,506,0
516,499,0
518,503,0
519,495,0
518,504,0
515,507,0
519,503,0
512,504,0
514,509,0
517,500,0
516,500,0
518,506,0
515,506,0
511,503,0
510,509,0
518,504,0
516,497,0
518,505,0
517,498,0
516,507,0
512,498,0
514,497,0
514,506,0
519,507,0
516,503,0
514,509,0
517,507,0
516,507,0
516,505,0
513,506,0
519,510,0
518,505,0
517,509,0
518,495,0
515,496,0
520,505,0
517,507,0
522,502,0
513,497,0
519,506,0
512,497,0
519,507,0
516,496,0
509,497,0
516,497,0
516,506,0
516,501,0
523,498,0
516,509,0
518,501,0
518,508,0
512,515,0
518,503,0
518,507,0
517,509,0
516,514,0
519,508,0
524,508,0
517,504,0
516,507,0
515,497,0
519,509,0
521,507,0
515,497,0
516,509,0
518,505,0
510,503,0
516,500,0
518,505,0
516,506,0
516,499,0
517,503,0
514,502,0
511,508,0
511,507,0
515,509,0
513,507,0
510,501,0
506,505,0
513,502,0
521,497,0
515,506,0
515,508,0
515,503,0
516,507,0
516,495,0
517,511,0
516,504,0
520,509,0
514,499,0
513,503,0
519,503,0
515,503,0
513,507,0
517,506,0
515,504,0
519,508,0
516,499,0
519,504,0
516,498,0
516,509,0
518,504,0
516,502,0
518,504,0
516,507,0
518,506,0
529,502,0
516,506,0
514,504,0
518,495,0
518,507,0
516,506,0
520,508,0
517,498,0
516,510,0
523,501,0
513,503,0
522,505,0
513,501,0
519,507,0
516,504,0
506,496,0
520,503,0
512,499,0
511,506,0
511,504,0
517,506,0
509,501,0
512,501,0
518,502,0
514,507,0
516,503,0
511,505,0
516,504,0
516,502,0
516,499,0
514,504,0
510,507,0
511,508,0
514,493,0
517,505,0
520,509,0
517,505,0
520,504,0
514,504,0
518,508,0
515,496,0
518,507,0
519,504,0
518,510,0
517,499,0
514,503,0
517,505,0
517,504,0
511,508,0
519,496,0
520,514,0
510,513,0
518,496,0
515,499,0
515,509,0
515,498,0
531,508,0
526,504,0
516,503,0
511,498,0
511,495,0
520,506,0
524,510,0
511,505,0
517,499,0
518,505,0
519,499,0
511,505,0
517,500,0
512,508,0
523,498,0
517,505,0
515,505,0
512,503,0
512,521,0
513,496,0
518,513,0
516,510,0
519,500,0
508,504,0
516,505,0
513,504,0
517,507,0
518,502,0
517,509,0
519,504,0
512,496,0
517,501,0
518,497,0
508,508,0
519,503,0
515,509,0
517,512,0
517,506,0
516,508,0
518,508,0
515,504,0
507,498,0
513,500,0
515,503,0
519,507,0
516,500,0
515,504,0
513,509,0
515,498,0
517,493,0
515,504,0
518,504,0
519,503,0
510,497,0
517,508,0
512,507,0
512,498,0
509,508,0
521,500,0
516,507,0
531,508,0
516,516,0
511,508,0
519,505,0
519,507,0
515,507,0
513,500,0
520,501,0
516,507,0
517,503,0
517,513,0
514,497,0
514,500,0
516,505,0
514,502,0
527,506,0
516,508,0
506,505,0
520,504,0
515,502,0
516,502,0
520,506,0
516,506,0
518,489,0
518,507,0
513,499,0
516,497,0
518,505,0
515,505,0
517,503,0
511,508,0
513,499,0
517,504,0
518,506,0
502,500,0
513,504,0
512,507,0
516,504,0
516,503,0
517,505,0
510,506,0
517,504,0
519,498,0
519,504,0
512,497,0
513,507,0
509,523,0
514,507,0
515,508,0
518,507,0
519,505,0
515,507,0
512,501,0
517,503,0
516,506,0
515,505,0
517,504,0
516,504,0
515,510,0
520,505,0
514,504,0
519,504,0
517,516,0
517,506,0
506,500,0
510,490,0
511,521,0
514,501,0
515,505,0
513,496,0
517,505,0
518,503,0
517,505,0
517,503,0
514,507,0
513,504,0
518,509,0
517,504,0
519,498,0
516,496,0
519,499,0
512,509,0
516,505,0
519,502,0
520,498,0
507,510,0
512,502,0
515,505,0
519,513,0
519,506,0
514,509,0
511,506,0
514,501,0
517,503,0
515,507,0
518,504,0
517,502,0
516,502,0
513,506,0
516,506,0
519,504,0
516,508,0
516,509,0
515,505,0
516,504,0
519,500,0
516,502,0
519,510,0
515,511,0
516,500,0
516,509,0
516,510,0
523,505,0
516,508,0
516,508,0
517,505,0
517,515,0
517,505,0
519,508,0
514,501,0
517,495,0
516,512,0
514,499,0
514,504,0
516,498,0
517,503,0
520,504,0
516,503,0
516,497,0
509,498,0
519,502,0
516,508,0
510,505,0
511,507,0
512,489,0
516,508,0
518,501,0
518,503,0
518,505,0
516,507,0
518,502,0
517,494,0
531,503,0
517,503,0
513,497,0
519,506,0
517,503,0
517,505,0
516,510,0
513,505,0
516,501,0
517,509,0
519,497,0
517,509,0
510,505,0
515,503,0
511,506,0
518,505,0
518,508,0
512,522,0
516,498,0
516,503,0
517,507,0
519,505,0
519,503,0
512,509,0
511,505,0
518,508,0
520,505,0
516,496,0
520,502,0
516,508,0
512,508,0
512,500,0
514,506,0
513,505,0
517,522,0
519,509,0
517,506,0
515,499,0
515,505,0
519,505,0
519,508,0
518,504,0
508,503,0
518,498,0
516,510,0
507,503,0
515,505,0
517,509,0
515,494,0
520,498,0
518,491,0
518,496,0
512,502,0
518,505,0
519,497,0
522,504,0
515,502,0
510,504,0
511,507,0
520,504,0
511,503,0
520,505,0
517,506,0
514,502,0
518,500,0
519,507,0
516,506,0
518,506,0
514,494,0
515,501,0
518,499,0
514,507,0
525,507,0
517,502,0
